"wl","band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21","band22","band23","band24","band25","band26","band27","band28","band29","band30","band31","band32","band33","band34","band35","band36","band37","band38","band39","band40","band41","band42","band43","band44","band45","band46","band47","band48","band49","band50","band51","band52","band53","band54","band55","band56","band57","band58","band59","band60","band61","band62","band63","band64","band65","band66","band67","band68","band69","band70","band71","band72","band73","band74","band75","band76","band77","band78","band79","band80","band81","band82","band83","band84","band85","band86","band87","band88","band89","band90","band91","band92","band93","band94","band95","band96","band97","band98","band99","band100","band101","band102","band103","band104","band105","band106","band107","band108","band109","band110","band111","band112","band113","band114","band115","band116","band117","band118","band119","band120","band121","band122","band123","band124","band125","band126","band127","band128","band129","band130","band131","band132","band133","band134","band135","band136","band137","band138","band139","band140","band141","band142","band143","band144","band145","band146","band147","band148","band149","band150","band151","band152","band153","band154","band155","band156","band157","band158","band159","band160","band161","band162","band163","band164","band165","band166","band167","band168","band169","band170","band171","band172","band173","band174","band175","band176","band177","band178","band179","band180","band181","band182","band183","band184","band185","band186","band187","band188","band189","band190","band191","band192","band193","band194","band195","band196","band197","band198","band199","band200","band201","band202","band203","band204","band205","band206","band207","band208","band209","band210","band211","band212","band213","band214","band215","band216","band217","band218","band219","band220","band221","band222","band223","band224","band225","band226","band227","band228","band229","band230","band231","band232","band233","band234"
2284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.03100459080513e-301,6.8400873556658e-274,2.57925489331416e-253,4.32274934508307e-225,4.47231962513064e-209,8.74566908259314e-186,1.87058748238189e-156,9.40635158687004e-153,2.94005797500858e-123,9.30393283828725e-114,2.05506928532286e-95,2.01773124049599e-77,6.07631678287426e-70,1.16830561077274e-53,1.24179688290432e-44,1.12824691740307e-33,4.11099653304009e-25,8.41942143460433e-19,1.73562165378532e-12,9.8851879337721e-08,0.0001142018555543,0.0178693189823366,0.0937366490597454,0.0266780544625822,0.000293481391087191,1.21943475389364e-07,2.7497658254283e-11,1.32840351418195e-18,1.80223088386584e-25,2.78525869934451e-32,1.02677871786338e-45,1.15772692193707e-56,9.53228937693177e-65,7.35764682621721e-86,1.11138897743826e-99,1.04001889721399e-113,1.76208179421217e-130,4.32219953052807e-162,4.33738412378742e-169,5.46548916554194e-192,4.95754575693338e-248,8.67769034529411e-233,2.74576297335133e-273,3.55524534422109e-301,0,0,0,0,0,0,0,0,0
2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39113795004485e-304,3.3285121399376e-277,1.54950095209514e-256,4.14976174426046e-228,4.89751990409147e-212,1.43333194583309e-188,5.97322976137936e-159,2.34783030617075e-155,1.66798725784173e-125,5.38008325066713e-116,1.9323895700265e-97,3.24936499586737e-79,1.01140576029774e-71,3.6399909709121e-55,4.90258005820195e-46,7.24144537046424e-35,3.89348956035368e-26,1.07143856053914e-19,3.42172678340429e-13,2.94098467957025e-08,4.73562864325291e-05,0.0115811460820288,0.0885983066828015,0.0373272183000723,0.000628072782752035,4.13416963428882e-07,1.20219413399968e-10,1.05838090490812e-17,2.11876905670542e-24,4.14882791904901e-31,3.11797327712188e-44,5.25355910764628e-55,4.85570839171351e-63,8.73622202259903e-84,1.86371843491164e-97,2.33020524178229e-111,5.70565729909973e-128,3.66090421900633e-159,3.22938612590318e-166,6.35949970510948e-189,2.88341964627151e-244,1.96394751189631e-229,1.51291507680477e-269,3.08796116068296e-297,0,0,0,0,0,0,0,0,0
2286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76598481068697e-308,1.54665563336749e-280,8.8795884111485e-260,3.80217063933442e-231,5.11008179060684e-215,2.23859340462199e-191,1.82164622622306e-161,5.56761641509845e-158,9.02509899119752e-128,2.95645800223464e-118,1.72847597566259e-99,4.98573188127041e-81,1.59700280056162e-73,1.07915753977105e-56,1.83732750180477e-47,4.41937778547739e-36,3.50560673008238e-27,1.29337891450158e-20,6.40573913979689e-14,8.31233861025444e-09,1.85994738586994e-05,0.00713008336794566,0.0791804474226415,0.0495268391918918,0.00127356255612851,1.32322571744153e-06,4.99264557609082e-10,7.96506998570214e-17,2.35316834047976e-23,5.8613280749373e-30,8.9299871629327e-43,2.24866600366737e-53,2.34345913396152e-61,9.7725224145686e-82,2.94673254886576e-95,4.92964042694138e-109,1.74529374444409e-125,2.91404642070572e-156,2.27067482979683e-163,6.98735598487378e-186,1.56876626102049e-240,4.20069849393919e-226,7.8526467190879e-266,2.52578821330578e-293,0,0,0,0,0,0,0,0,0
2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4087575843356e-311,6.86265387873996e-284,4.85397156678353e-263,3.32495197752795e-234,5.08028128525671e-218,3.33179566573943e-194,5.30569741254861e-164,1.25437969290954e-160,4.6572937473252e-130,1.54388419411661e-120,1.47072832616683e-101,7.2887756733347e-83,2.39211014120951e-75,3.04445873111058e-58,6.53636370273446e-49,2.56455350586157e-37,3.00067975915529e-28,1.48100921643367e-21,1.13874588077731e-14,2.23190817407989e-09,6.91898233054597e-06,0.00417001104905234,0.0669093812520306,0.0623159343879456,0.00244687336295191,3.99848516444945e-06,1.96953683412068e-09,5.66203848270402e-16,2.46898557640944e-22,7.85375529764757e-29,2.41219379543096e-41,9.07862601715708e-52,1.07154787506532e-59,1.0298832031587e-79,4.39285979990939e-93,9.84701123808585e-107,5.04329777812477e-123,2.17986254724644e-153,1.50776201419498e-160,7.24934540207111e-183,7.98395155840662e-237,8.49139515667662e-223,3.83943721713367e-262,1.94556114923814e-289,0,0,0,0,0,0,0,0,0
2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13500541818246e-315,2.9076729003036e-287,2.53107505899649e-266,2.77513734997838e-237,4.81233588994944e-221,4.72559172575721e-197,1.47585788436349e-166,2.6850095103948e-163,2.29212183748347e-132,7.66157428787689e-123,1.19042492887667e-103,1.01525582793337e-84,3.39900580463425e-77,8.17289712661083e-60,2.20736217331853e-50,1.41506753423488e-38,2.44179038332664e-29,1.60865615996986e-22,1.92228616084913e-15,5.69314246309663e-10,2.43782387494179e-06,0.00231675086231005,0.0534604497901777,0.074353449953451,0.00445434250156447,1.14070399034703e-05,7.38031189758539e-09,3.80182093445804e-15,2.4472610037639e-21,9.98089362047461e-28,6.14548938859185e-40,3.45731650375147e-50,4.64210737736993e-58,1.02250999591705e-77,6.17447687887165e-91,1.85721314103384e-104,1.37671461020415e-120,1.53244994641755e-150,9.45482577905455e-158,7.1020008497936e-180,3.80090321872888e-233,1.62219290919931e-219,1.76835348780032e-258,1.41128812853894e-285,0,0,0,0,0,0,0,0,0
2289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01836685770358e-318,1.1763972143163e-290,1.25897244449391e-269,2.21069546361773e-240,4.34342545130155e-224,6.38717382483854e-200,3.92075967561357e-169,5.46034077775349e-166,1.07588085128621e-134,3.61311347742471e-125,9.16583458687052e-106,1.3473847907039e-86,4.58160748679906e-79,2.08777009490598e-61,7.07617776751256e-52,7.42433117807962e-40,1.88898880706503e-30,1.65745662530473e-23,3.08136333039164e-16,1.37959119138391e-10,8.13543861614743e-07,0.00122270303650932,0.040388222059589,0.0841291790435896,0.00768310246491331,3.0723192947392e-05,2.62701505898048e-08,2.41127153365617e-14,2.29159680487724e-20,1.20301824530589e-26,1.47667072737381e-38,1.24188674944875e-48,1.90532116710205e-56,9.56412925639751e-76,8.1827484019447e-89,3.30740353038202e-102,3.55022977037946e-118,1.01243705414213e-147,5.59908608421239e-155,6.56989837369748e-177,1.69264154044902e-229,2.92881440575754e-216,7.672212063868e-255,9.64071715514894e-282,0,0,0,0,0,0,0,0,0
2290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43472210425371e-322,4.54482757649911e-294,5.9735269725626e-273,1.68081025721e-243,3.73522766166919e-227,8.22689535393487e-203,9.94762780762699e-172,1.05499590219933e-168,4.81629487274886e-137,1.61921856812956e-127,6.71339907507598e-108,1.70373887413273e-88,5.85840096740876e-81,5.07492947751467e-63,2.15333513136752e-53,3.70384046375932e-41,1.38925722977775e-31,1.61992384476461e-24,4.6903087374649e-17,3.17593354402093e-11,2.57145045585712e-07,0.000613002404352775,0.0288505033621231,0.0902683889078904,0.0125565562317616,7.812241346181e-05,8.88234518849017e-08,1.44456204806928e-13,2.02717997364651e-19,1.37526290032044e-25,3.34652269069606e-37,4.20773798197033e-47,7.4091879250472e-55,8.42794317470621e-74,1.02245553570033e-86,5.56135664229492e-100,8.64872786037299e-116,6.28599902537096e-145,3.13129251466443e-152,5.73895194291458e-174,7.05102807754276e-226,4.99743451127169e-213,3.13561054070485e-251,6.2019154982141e-278,0,0,0,0,0,0,0,0,0
2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67662454913422e-297,2.70363983960496e-276,1.21970215591604e-246,3.06062448536038e-230,1.00980591500874e-205,2.41041851263511e-174,1.93659543367673e-171,2.0562900302601e-139,6.89587908760174e-130,4.6774953016108e-110,2.05262525184859e-90,7.10616922400378e-83,1.17386471831531e-64,6.22031344474731e-55,1.75696040443978e-42,9.7133317500872e-33,1.50182906424984e-25,6.779436576235e-18,6.94568418195175e-12,7.69828334593639e-08,0.000291946245771,0.0194862642025198,0.091847691537646,0.0194439891371339,0.000187543005119963,2.85279108999565e-07,8.17451326257854e-13,1.69411382809899e-18,1.49111097589727e-24,7.15297649414679e-36,1.34474278893658e-45,2.72974724279359e-53,6.99674502926792e-72,1.20458060580429e-84,8.82962849461378e-98,1.99035815529647e-113,3.66779565610078e-142,1.65376202864173e-149,4.73371959744439e-171,2.7475724846766e-222,8.05876102861085e-210,1.2071844570573e-247,3.75720764925388e-274,0,0,0,0,0,0,0,0,0
2292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90621450115033e-301,1.16726711307811e-279,8.44761719169113e-250,2.38952338680434e-233,1.18117581753048e-208,5.57813476396035e-177,3.37741276056862e-174,8.37294199723528e-142,2.79083454100199e-132,3.10016423705137e-112,2.35619670601118e-92,8.17687271780701e-85,2.58372797064968e-66,1.70569220860525e-56,7.92476591849489e-44,6.45633495742561e-34,1.32074778780096e-26,9.30506526655578e-19,1.44304970524013e-12,2.18287146947565e-08,0.000132081849511799,0.0124445819154535,0.0886225644962865,0.0285286418459219,0.000425051942780061,8.70341174915376e-07,4.3694142944041e-12,1.3374853957323e-17,1.53336283481652e-23,1.44199162266906e-34,4.05371862994841e-44,9.52848093694365e-52,5.47228596826177e-70,1.33805358493718e-82,1.32364718027032e-95,4.32706544435244e-111,2.0112242598699e-139,8.24831566930603e-147,3.68696040938046e-168,1.0015096503166e-218,1.22816113427228e-206,4.37799394558872e-244,2.14351931428859e-270,0,4.94065645841247e-324,0,0,0,0,0,0,0
2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98672426321346e-304,4.80723182497352e-283,5.58418748977952e-253,1.77754575446246e-236,1.31663647793156e-211,1.23284697000557e-179,5.59611308446136e-177,3.25157822628352e-144,1.07334374507725e-134,1.95459368198107e-114,2.5769658549677e-94,8.92553318737502e-87,5.41148205857943e-68,4.4399370655664e-58,3.39880053662702e-45,4.07977451585378e-35,1.10177460895088e-27,1.21277125692221e-19,2.84819802561495e-13,5.8624746716269e-09,5.67652974797905e-05,0.00751464670339579,0.0810893640929111,0.0396604581738859,0.000909492361955811,2.52223953423496e-06,2.20607446528532e-11,9.97543150160424e-17,1.49551448791165e-22,2.74171048168627e-33,1.15263504161414e-42,3.15118797556177e-50,4.0321790455053e-68,1.40138462577752e-80,1.87357106181549e-93,8.8866673774348e-109,1.0364310388658e-136,3.88508398754368e-144,2.71162996207163e-165,3.4148401872013e-215,1.7689205545219e-203,1.49563865252531e-240,1.1516286334619e-266,0,8.73903314363997e-320,0,0,0,0,0,0,0
2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38147336960255e-308,1.88852738392501e-286,3.5231496396331e-256,1.25990719842928e-239,1.39859483160856e-214,2.60227364654742e-182,8.80939188082851e-180,1.20429460813411e-146,3.92286948282417e-137,1.17227290125907e-116,2.68535079159777e-96,9.24222081121927e-89,1.07851541822658e-69,1.097086106494e-59,1.3860524981057e-46,2.45086022303758e-36,8.71844651681169e-29,1.50097001922905e-20,5.34049735129775e-14,1.49125645394406e-09,2.31751324237298e-05,0.00429055384153293,0.0703601877839032,0.0522414545504321,0.00183726593383152,6.9432110305859e-06,1.05208960788276e-10,7.0286272841138e-16,1.38339767901571e-21,4.91658286249357e-32,3.09139056553325e-41,9.87357340971486e-49,2.79904009478923e-66,1.38384482729841e-78,2.50401095354501e-91,1.7241205044066e-106,5.0193197994636e-134,1.72813804501693e-141,1.88316501912542e-162,1.0891680534003e-211,2.40783771809472e-200,4.81313680736177e-237,5.82666913758095e-263,0,1.00522490572812e-315,0,0,0,0,0,0,0
2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95730863529567e-311,7.07709313451197e-290,2.12152190227304e-259,8.50872704633558e-243,1.41576983339902e-217,5.24590445913564e-185,1.31753597759739e-182,4.25396280601993e-149,1.36247699212444e-139,6.68807920146129e-119,2.66617487204235e-98,9.07849274708069e-91,2.04539501066257e-71,2.57331154602859e-61,5.37462846876243e-48,1.39969432342114e-37,6.54423575546484e-30,1.76400084992549e-21,9.51296413312265e-15,3.59287605288159e-10,8.98795854058723e-06,0.00231629930866899,0.0578940055987137,0.0652009159764723,0.00350397423945262,1.81556432311746e-05,4.73937326342163e-10,4.6784879832175e-15,1.21370792282362e-20,8.31549389900242e-31,7.8205946540225e-40,2.93105397559899e-47,1.83052944066205e-64,1.2884383534655e-76,3.15987863195604e-89,3.15994511068672e-104,2.28440902939766e-131,7.25937667895703e-139,1.23492998892846e-159,3.24959075612993e-208,3.09750491718159e-197,1.45908211514748e-233,2.77620230935607e-259,0,1.08882957501857e-311,0,0,0,0,0,0,0
2296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73261331848073e-315,2.52982185080446e-293,1.21929637344506e-262,5.47518619321679e-246,1.36574018845703e-220,1.00997683201823e-187,1.8721306019497e-185,1.43310181507107e-151,4.49691609263585e-142,3.62973179471733e-121,2.52215328925204e-100,8.45953323802361e-93,3.69120975937399e-73,5.72969856264366e-63,1.98167295799087e-49,7.59941452498576e-39,4.65963872057567e-31,1.96860785096656e-22,1.60980268342212e-15,8.19880724356744e-11,3.31130684038873e-06,0.00118236762954409,0.045173498004651,0.0771033125240186,0.00630907517997107,4.50962212718356e-05,2.01662300835676e-09,2.94195959369917e-14,1.00993182359913e-19,1.32646455980837e-29,1.86616275373286e-38,8.24370952120714e-46,1.12782730292544e-62,1.13106118015148e-74,3.76506695010697e-87,5.47110048341705e-102,9.77073903078259e-129,2.87980521369155e-136,7.6470213100315e-157,9.06925707051337e-205,3.76584726543675e-194,4.1665947679744e-230,1.24567490277348e-255,0,1.11062147332092e-307,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6032479614113e-318,8.62637575962405e-297,6.68830972778354e-266,3.3569236153331e-249,1.2555043553397e-223,1.85706056612408e-190,2.52735883271425e-188,4.6045035796333e-154,1.41045969423753e-144,1.87390733187686e-123,2.27326239597442e-102,7.47780766951978e-95,6.33871108977269e-75,1.21104124068013e-64,6.9475276575265e-51,3.9224674044526e-40,3.14716153884327e-32,2.08618724506788e-23,2.58792727045611e-16,1.77205688525421e-11,1.15887694201734e-06,0.000570672463711851,0.0334254573076855,0.0863919505432332,0.0107247312050445,0.000106401047496699,8.10520758050395e-09,1.74768866665062e-13,7.97040984699942e-19,1.9956582349231e-28,4.20032696702821e-37,2.19670102374825e-44,6.54646389754739e-61,9.36170071696645e-73,4.23587492179342e-85,8.94855834115063e-100,3.9274033302606e-126,1.0788716384395e-133,4.4713459041128e-154,2.36768552626753e-201,4.32692438572091e-191,1.12081206276554e-226,5.2635792729882e-252,2.34681181774592e-321,1.06679681933931e-303,0,0,0,0,0,0,0
2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29837111881884e-322,2.80588720249966e-300,3.501618298942e-269,1.96106636828249e-252,1.09987430826592e-226,3.26110172517805e-193,3.24156532170992e-191,1.41094795698139e-156,4.20404024593029e-147,9.20284551472523e-126,1.95219366987704e-104,6.27043138747699e-97,1.03579518750877e-76,2.42981855171378e-66,2.31602558223825e-52,1.92473448439939e-41,2.01631929121938e-33,2.09933143626308e-24,3.95233837735483e-17,3.62763166619022e-12,3.85278475887789e-07,0.0002604340926324,0.0234538696848789,0.0917179682430733,0.0172116713838343,0.00023846733174151,3.07708282587382e-08,9.80816170381185e-13,5.96595504560266e-18,2.8317805959657e-27,8.91744667328766e-36,5.54585655407884e-43,3.57988633612208e-59,7.30583084557709e-71,4.49968047582343e-83,1.3826577328038e-97,1.48357032902238e-123,3.81697504287691e-131,2.46876777903929e-151,5.78209991151169e-198,4.69852796434616e-188,2.8401045707871e-223,2.0945005156686e-248,5.65337974900238e-317,9.64954524951951e-300,0,0,0,0,0,0,0
