"wavelength","Refrac_leafm","SC_chl","SC_car","SC_Anth","SC_Brwon","SC_Cw","SC_Cm","direct_light","diffuse_light","dry_soil","wet_soil"
1665,1.3461,0,0,0,0,5.58,5.56,0.303,0.0688,0.509,0.164
1666,1.3459,0,0,0,0,5.58,5.61,0.302,0.0685,0.509,0.164
1667,1.3458,0,0,0,0,5.56,5.65,0.302,0.0683,0.509,0.164
1668,1.3456,0,0,0,0,5.56,5.7,0.301,0.068,0.509,0.164
1669,1.3455,0,0,0,0,5.55,5.74,0.3,0.0678,0.509,0.164
1670,1.3453,0,0,0,0,5.55,5.74,0.3,0.0675,0.508,0.164
1671,1.3452,0,0,0,0,5.54,5.64,0.299,0.0673,0.508,0.164
1672,1.345,0,0,0,0,5.54,5.69,0.298,0.067,0.508,0.164
1673,1.3449,0,0,0,0,5.53,5.72,0.298,0.0668,0.508,0.164
1674,1.3447,0,0,0,0,5.53,5.76,0.297,0.0665,0.508,0.164
1675,1.3446,0,0,0,0,5.53,5.8,0.296,0.0663,0.508,0.164
1676,1.3445,0,0,0,0,5.53,5.85,0.296,0.066,0.508,0.164
1677,1.3443,0,0,0,0,5.53,5.88,0.295,0.0658,0.508,0.164
1678,1.3442,0,0,0,0,5.53,5.92,0.294,0.0655,0.508,0.164
1679,1.344,0,0,0,0,5.52,5.97,0.294,0.0653,0.508,0.164
1680,1.3439,0,0,0,0,5.52,6.02,0.293,0.065,0.508,0.164
1681,1.3438,0,0,0,0,5.52,6.06,0.292,0.0648,0.508,0.164
1682,1.3436,0,0,0,0,5.53,6.12,0.292,0.0646,0.508,0.164
1683,1.3435,0,0,0,0,5.52,6.17,0.291,0.0644,0.508,0.164
1684,1.3433,0,0,0,0,5.52,6.21,0.29,0.0642,0.508,0.164
1685,1.3432,0,0,0,0,5.52,6.27,0.289,0.064,0.508,0.164
1686,1.3431,0,0,0,0,5.52,6.32,0.289,0.0638,0.508,0.164
1687,1.3429,0,0,0,0,5.51,6.38,0.288,0.0636,0.508,0.164
1688,1.3428,0,0,0,0,5.53,6.43,0.287,0.0634,0.508,0.164
1689,1.3426,0,0,0,0,5.51,6.49,0.286,0.0632,0.508,0.164
1690,1.3425,0,0,0,0,5.52,6.54,0.286,0.063,0.508,0.164
1691,1.3424,0,0,0,0,5.52,6.58,0.285,0.0628,0.508,0.164
1692,1.3422,0,0,0,0,5.52,6.62,0.284,0.0626,0.508,0.164
1693,1.3421,0,0,0,0,5.51,6.67,0.283,0.0624,0.509,0.164
1694,1.3419,0,0,0,0,5.52,6.73,0.283,0.0622,0.509,0.165
1695,1.3418,0,0,0,0,5.52,6.77,0.282,0.062,0.509,0.165
1696,1.3417,0,0,0,0,5.54,6.81,0.281,0.0618,0.509,0.165
1697,1.3415,0,0,0,0,5.54,6.86,0.28,0.0616,0.51,0.165
1698,1.3414,0,0,0,0,5.54,6.91,0.28,0.0614,0.51,0.165
1699,1.3412,0,0,0,0,5.56,6.96,0.279,0.0612,0.51,0.165
1700,1.3411,0,0,0,0,5.57,7.01,0.278,0.061,0.51,0.165
1701,1.341,0,0,0,0,5.58,7.05,0.278,0.0609,0.511,0.165
1702,1.3409,0,0,0,0,5.61,7.09,0.277,0.0608,0.511,0.165
1703,1.3407,0,0,0,0,5.61,7.14,0.277,0.0607,0.511,0.165
1704,1.3406,0,0,0,0,5.63,7.16,0.277,0.0606,0.511,0.165
1705,1.3405,0,0,0,0,5.64,7.2,0.277,0.0605,0.512,0.165
1706,1.3404,0,0,0,0,5.66,7.23,0.276,0.0604,0.512,0.165
1707,1.3402,0,0,0,0,5.67,7.27,0.276,0.0603,0.512,0.165
1708,1.3401,0,0,0,0,5.69,7.32,0.276,0.0602,0.512,0.165
1709,1.3399,0,0,0,0,5.7,7.34,0.275,0.0601,0.512,0.165
1710,1.3398,0,0,0,0,5.73,7.36,0.275,0.06,0.512,0.165
1711,1.3397,0,0,0,0,5.75,7.4,0.275,0.0599,0.512,0.165
1712,1.3396,0,0,0,0,5.77,7.44,0.274,0.0598,0.512,0.165
1713,1.3394,0,0,0,0,5.78,7.47,0.274,0.0597,0.512,0.165
1714,1.3393,0,0,0,0,5.8,7.51,0.274,0.0596,0.512,0.165
1715,1.3392,0,0,0,0,5.81,7.53,0.274,0.0595,0.512,0.165
1716,1.3391,0,0,0,0,5.83,7.56,0.273,0.0594,0.512,0.164
1717,1.339,0,0,0,0,5.84,7.58,0.273,0.0593,0.512,0.164
1718,1.3388,0,0,0,0,5.88,7.6,0.273,0.0592,0.511,0.164
1719,1.3387,0,0,0,0,5.89,7.63,0.272,0.0591,0.511,0.163
1720,1.3386,0,0,0,0,5.93,7.65,0.272,0.059,0.511,0.163
1721,1.3385,0,0,0,0,5.95,7.67,0.269,0.0583,0.51,0.163
1722,1.3383,0,0,0,0,5.97,7.69,0.266,0.0576,0.51,0.163
1723,1.3382,0,0,0,0,6,7.7,0.263,0.0569,0.51,0.163
1724,1.338,0,0,0,0,6.03,7.71,0.26,0.0562,0.51,0.163
1725,1.3379,0,0,0,0,6.05,7.72,0.257,0.0555,0.51,0.163
1726,1.3378,0,0,0,0,6.09,7.73,0.253,0.0548,0.51,0.163
1727,1.3377,0,0,0,0,6.1,7.73,0.25,0.0541,0.51,0.163
1728,1.3376,0,0,0,0,6.14,7.71,0.247,0.0534,0.51,0.163
1729,1.3375,0,0,0,0,6.17,7.7,0.244,0.0527,0.51,0.162
1730,1.3374,0,0,0,0,6.2,7.7,0.241,0.052,0.51,0.162
1731,1.3373,0,0,0,0,6.22,7.67,0.238,0.0513,0.51,0.162
1732,1.3372,0,0,0,0,6.26,7.64,0.235,0.0506,0.509,0.162
1733,1.337,0,0,0,0,6.28,7.62,0.232,0.0499,0.509,0.162
1734,1.3369,0,0,0,0,6.34,7.59,0.229,0.0492,0.509,0.162
1735,1.3368,0,0,0,0,6.37,7.56,0.226,0.0485,0.508,0.162
1736,1.3367,0,0,0,0,6.39,7.52,0.222,0.0478,0.509,0.162
1737,1.3366,0,0,0,0,6.45,7.48,0.219,0.0471,0.509,0.161
1738,1.3365,0,0,0,0,6.49,7.45,0.216,0.0464,0.509,0.161
1739,1.3364,0,0,0,0,6.52,7.44,0.213,0.0457,0.509,0.16
1740,1.3363,0,0,0,0,6.57,7.41,0.21,0.045,0.509,0.16
1741,1.3362,0,0,0,0,6.62,7.38,0.212,0.0454,0.509,0.16
1742,1.3361,0,0,0,0,6.66,7.36,0.214,0.0457,0.509,0.16
1743,1.3359,0,0,0,0,6.69,7.35,0.216,0.0461,0.509,0.16
1744,1.3358,0,0,0,0,6.75,7.33,0.218,0.0464,0.51,0.16
1745,1.3357,0,0,0,0,6.8,7.33,0.22,0.0468,0.51,0.16
1746,1.3356,0,0,0,0,6.84,7.33,0.221,0.0471,0.51,0.16
1747,1.3355,0,0,0,0,6.9,7.3,0.223,0.0475,0.51,0.16
1748,1.3354,0,0,0,0,6.96,7.3,0.225,0.0478,0.51,0.16
1749,1.3353,0,0,0,0,7,7.3,0.227,0.0482,0.51,0.16
1750,1.3352,0,0,0,0,7.05,7.29,0.229,0.0485,0.51,0.16
1751,1.3351,0,0,0,0,7.11,7.29,0.231,0.0489,0.51,0.159
1752,1.335,0,0,0,0,7.18,7.29,0.233,0.0492,0.51,0.159
1753,1.3349,0,0,0,0,7.24,7.28,0.235,0.0496,0.51,0.159
1754,1.3348,0,0,0,0,7.27,7.28,0.237,0.0499,0.51,0.159
1755,1.3347,0,0,0,0,7.34,7.26,0.239,0.0503,0.51,0.159
1756,1.3346,0,0,0,0,7.41,7.25,0.24,0.0506,0.51,0.159
1757,1.3345,0,0,0,0,7.48,7.24,0.242,0.051,0.51,0.159
1758,1.3344,0,0,0,0,7.54,7.23,0.244,0.0513,0.51,0.158
1759,1.3343,0,0,0,0,7.59,7.21,0.246,0.0517,0.51,0.158
1760,1.3342,0,0,0,0,7.67,7.19,0.248,0.052,0.511,0.158
1761,1.3341,0,0,0,0,7.73,7.16,0.243,0.0509,0.51,0.158
1762,1.334,0,0,0,0,7.78,7.14,0.237,0.0497,0.51,0.158
1763,1.3339,0,0,0,0,7.83,7.11,0.232,0.0486,0.51,0.157
1764,1.3338,0,0,0,0,7.89,7.1,0.227,0.0474,0.51,0.157
1765,1.3337,0,0,0,0,7.95,7.07,0.221,0.0463,0.509,0.156
1766,1.3336,0,0,0,0,8,7.04,0.216,0.0451,0.509,0.156
1767,1.3335,0,0,0,0,8.05,7,0.211,0.044,0.509,0.156
1768,1.3334,0,0,0,0,8.1,6.97,0.205,0.0428,0.509,0.155
1769,1.3333,0,0,0,0,8.16,6.93,0.2,0.0417,0.509,0.155
1770,1.3332,0,0,0,0,8.21,6.89,0.195,0.0405,0.508,0.154
1771,1.3331,0,0,0,0,8.24,6.84,0.189,0.0394,0.508,0.154
1772,1.333,0,0,0,0,8.26,6.79,0.184,0.0382,0.508,0.154
1773,1.3329,0,0,0,0,8.32,6.76,0.179,0.0371,0.508,0.154
1774,1.3328,0,0,0,0,8.35,6.73,0.173,0.0359,0.508,0.154
1775,1.3327,0,0,0,0,8.39,6.69,0.168,0.0348,0.508,0.154
1776,1.3326,0,0,0,0,8.43,6.66,0.162,0.0336,0.508,0.154
1777,1.3325,0,0,0,0,8.45,6.61,0.157,0.0325,0.508,0.154
1778,1.3324,0,0,0,0,8.48,6.57,0.152,0.0313,0.508,0.154
1779,1.3323,0,0,0,0,8.51,6.55,0.146,0.0302,0.508,0.154
1780,1.3322,0,0,0,0,8.54,6.52,0.141,0.029,0.508,0.154
1781,1.3321,0,0,0,0,8.56,6.51,0.136,0.0279,0.509,0.154
1782,1.332,0,0,0,0,8.59,6.48,0.13,0.0268,0.509,0.154
1783,1.332,0,0,0,0,8.62,6.48,0.125,0.0257,0.509,0.154
1784,1.3319,0,0,0,0,8.64,6.48,0.119,0.0246,0.509,0.154
1785,1.3318,0,0,0,0,8.67,6.49,0.114,0.0235,0.51,0.154
1786,1.3317,0,0,0,0,8.69,6.5,0.109,0.0224,0.51,0.154
1787,1.3316,0,0,0,0,8.72,6.49,0.103,0.0213,0.51,0.154
1788,1.3316,0,0,0,0,8.74,6.46,0.0978,0.0202,0.51,0.154
1789,1.3315,0,0,0,0,8.76,6.44,0.0924,0.0191,0.51,0.154
1790,1.3314,0,0,0,0,8.78,6.43,0.087,0.018,0.51,0.154
1791,1.3313,0,0,0,0,8.78,6.41,0.0816,0.0169,0.51,0.154
1792,1.3312,0,0,0,0,8.78,6.42,0.0762,0.0158,0.51,0.154
1793,1.3311,0,0,0,0,8.79,6.4,0.0708,0.0147,0.51,0.154
1794,1.331,0,0,0,0,8.81,6.38,0.0654,0.0136,0.51,0.154
1795,1.3309,0,0,0,0,8.81,6.37,0.06,0.0125,0.51,0.154
1796,1.3308,0,0,0,0,8.81,6.37,0.0546,0.0114,0.51,0.154
1797,1.3307,0,0,0,0,8.81,6.35,0.0492,0.0103,0.51,0.154
1798,1.3307,0,0,0,0,8.8,6.32,0.0438,0.0092,0.51,0.154
1799,1.3306,0,0,0,0,8.8,6.31,0.0384,0.0081,0.51,0.154
1800,1.3305,0,0,0,0,8.79,6.31,0.033,0.007,0.51,0.154
1801,1.3304,0,0,0,0,8.78,6.28,0.0316,0.0067,0.51,0.154
1802,1.3303,0,0,0,0,8.77,6.28,0.0302,0.0064,0.51,0.154
1803,1.3303,0,0,0,0,8.75,6.27,0.0288,0.0061,0.51,0.154
1804,1.3302,0,0,0,0,8.75,6.26,0.0274,0.0058,0.51,0.154
1805,1.3301,0,0,0,0,8.74,6.24,0.026,0.0055,0.509,0.154
1806,1.33,0,0,0,0,8.74,6.23,0.0246,0.0052,0.509,0.154
1807,1.3299,0,0,0,0,8.74,6.22,0.0232,0.0049,0.509,0.154
1808,1.3299,0,0,0,0,8.74,6.23,0.0218,0.0046,0.509,0.154
1809,1.3298,0,0,0,0,8.75,6.22,0.0204,0.0043,0.509,0.154
1810,1.3297,0,0,0,0,8.76,6.21,0.019,0.004,0.509,0.154
1811,1.3296,0,0,0,0,8.78,6.19,0.0176,0.0037,0.509,0.154
1812,1.3295,0,0,0,0,8.79,6.19,0.0162,0.0034,0.509,0.154
1813,1.3295,0,0,0,0,8.79,6.18,0.0148,0.0031,0.508,0.154
1814,1.3294,0,0,0,0,8.8,6.16,0.0134,0.0028,0.508,0.154
1815,1.3293,0,0,0,0,8.79,6.14,0.012,0.0025,0.507,0.154
1816,1.3292,0,0,0,0,8.81,6.14,0.0106,0.0022,0.507,0.154
1817,1.3291,0,0,0,0,8.82,6.12,0.0092,0.0019,0.507,0.154
1818,1.3291,0,0,0,0,8.84,6.1,0.0078,0.0016,0.507,0.153
1819,1.329,0,0,0,0,8.85,6.09,0.0064,0.0013,0.507,0.153
1820,1.3289,0,0,0,0,8.85,6.06,0.005,0.001,0.507,0.153
1821,1.3288,0,0,0,0,8.86,6.06,0.0049,0.001,0.507,0.153
1822,1.3287,0,0,0,0,8.87,6.05,0.0048,0.001,0.507,0.153
1823,1.3287,0,0,0,0,8.87,6.04,0.0047,0.001,0.508,0.153
1824,1.3286,0,0,0,0,8.88,6.04,0.0046,0.001,0.508,0.153
1825,1.3285,0,0,0,0,8.89,6.01,0.0045,0.001,0.508,0.153
1826,1.3284,0,0,0,0,8.9,6,0.0044,0.001,0.508,0.153
1827,1.3283,0,0,0,0,8.92,5.99,0.0043,0.001,0.508,0.153
1828,1.3283,0,0,0,0,8.95,6,0.0042,0.001,0.508,0.153
1829,1.3282,0,0,0,0,8.97,5.98,0.0041,0.001,0.508,0.152
1830,1.3281,0,0,0,0,9.01,5.95,0.004,0.001,0.508,0.152
1831,1.328,0,0,0,0,9.03,5.95,0.0039,0.001,0.508,0.152
1832,1.3279,0,0,0,0,9.11,5.93,0.0038,0.001,0.507,0.152
1833,1.3279,0,0,0,0,9.15,5.91,0.0037,0.001,0.507,0.152
1834,1.3278,0,0,0,0,9.2,5.89,0.0036,0.001,0.507,0.151
1835,1.3277,0,0,0,0,9.26,5.87,0.0035,0.001,0.506,0.151
1836,1.3276,0,0,0,0,9.32,5.83,0.0034,0.001,0.507,0.15
1837,1.3275,0,0,0,0,9.38,5.79,0.0033,0.001,0.507,0.15
1838,1.3275,0,0,0,0,9.46,5.77,0.0032,0.001,0.507,0.149
1839,1.3274,0,0,0,0,9.54,5.73,0.0031,0.001,0.507,0.148
1840,1.3273,0,0,0,0,9.63,5.68,0.003,0.001,0.508,0.148
1841,1.3272,0,0,0,0,9.72,5.68,0.0029,0.00095,0.508,0.147
1842,1.3271,0,0,0,0,9.82,5.66,0.0028,9e-04,0.508,0.147
1843,1.3271,0,0,0,0,9.94,5.65,0.0027,0.00085,0.509,0.146
1844,1.327,0,0,0,0,10.1,5.62,0.0026,8e-04,0.509,0.146
1845,1.3269,0,0,0,0,10.2,5.59,0.0025,0.00075,0.51,0.145
1846,1.3268,0,0,0,0,10.3,5.57,0.0024,7e-04,0.51,0.144
1847,1.3268,0,0,0,0,10.4,5.56,0.0023,0.00065,0.51,0.143
1848,1.3267,0,0,0,0,10.6,5.55,0.0022,6e-04,0.51,0.142
1849,1.3267,0,0,0,0,10.8,5.55,0.0021,0.00055,0.511,0.14
1850,1.3266,0,0,0,0,10.9,5.54,0.002,5e-04,0.511,0.139
1851,1.3265,0,0,0,0,11.1,5.52,0.0019,0.00045,0.511,0.138
1852,1.3264,0,0,0,0,11.4,5.51,0.0018,4e-04,0.511,0.138
1853,1.3264,0,0,0,0,11.6,5.51,0.0017,0.00035,0.512,0.137
1854,1.3263,0,0,0,0,11.8,5.49,0.0016,3e-04,0.512,0.136
1855,1.3262,0,0,0,0,12.1,5.47,0.0015,0.00025,0.512,0.135
1856,1.3261,0,0,0,0,12.4,5.46,0.0014,2e-04,0.512,0.134
1857,1.3261,0,0,0,0,12.7,5.45,0.0013,0.00015,0.513,0.133
1858,1.326,0,0,0,0,13,5.45,0.0012,1e-04,0.513,0.132
1859,1.326,0,0,0,0,13.3,5.44,0.0011,5e-05,0.513,0.132
1860,1.3259,0,0,0,0,13.8,5.44,0.001,1e-04,0.513,0.131
1861,1.3258,0,0,0,0,14.1,5.44,0.0019,2e-04,0.514,0.129
1862,1.3257,0,0,0,0,14.8,5.45,0.0028,4e-04,0.514,0.127
1863,1.3257,0,0,0,0,15.3,5.47,0.0037,6e-04,0.515,0.125
1864,1.3256,0,0,0,0,15.9,5.46,0.0046,8e-04,0.515,0.123
1865,1.3255,0,0,0,0,16.4,5.45,0.0055,0.001,0.516,0.121
1866,1.3254,0,0,0,0,17.1,5.45,0.0064,0.0012,0.515,0.119
1867,1.3254,0,0,0,0,17.7,5.41,0.0073,0.0014,0.515,0.117
1868,1.3253,0,0,0,0,18.5,5.38,0.0082,0.0016,0.515,0.115
1869,1.3253,0,0,0,0,19.3,5.28,0.0091,0.0018,0.515,0.113
1870,1.3252,0,0,0,0,20.5,5.23,0.01,0.002,0.515,0.111
1871,1.3251,0,0,0,0,21.5,5.2,0.0109,0.0022,0.514,0.108
1872,1.325,0,0,0,0,22.5,5.17,0.0118,0.0024,0.514,0.104
1873,1.325,0,0,0,0,23.7,5.14,0.0127,0.0026,0.513,0.101
1874,1.3249,0,0,0,0,24.8,5.12,0.0136,0.0028,0.513,0.0977
1875,1.3248,0,0,0,0,26.2,5.11,0.0145,0.003,0.512,0.0943
1876,1.3247,0,0,0,0,27.5,5.13,0.0154,0.0032,0.51,0.0932
1877,1.3247,0,0,0,0,29.7,5.14,0.0163,0.0034,0.508,0.0921
1878,1.3246,0,0,0,0,31.4,5.17,0.0172,0.0036,0.506,0.0911
1879,1.3246,0,0,0,0,33.2,5.18,0.0181,0.0038,0.504,0.09
1880,1.3245,0,0,0,0,35,5.19,0.019,0.004,0.502,0.0889
1881,1.3244,0,0,0,0,37.3,5.18,0.0181,0.0038,0.502,0.0887
1882,1.3243,0,0,0,0,39.3,5.2,0.0172,0.0036,0.502,0.0885
1883,1.3243,0,0,0,0,42.7,5.2,0.0163,0.0034,0.502,0.0883
1884,1.3242,0,0,0,0,45.3,5.2,0.0154,0.0032,0.502,0.0881
1885,1.3241,0,0,0,0,47.9,5.22,0.0145,0.003,0.502,0.0879
1886,1.324,0,0,0,0,50.6,5.24,0.0136,0.0028,0.502,0.0882
1887,1.324,0,0,0,0,53.6,5.3,0.0127,0.0026,0.502,0.0886
1888,1.3239,0,0,0,0,57.6,5.32,0.0118,0.0024,0.503,0.0889
1889,1.3239,0,0,0,0,60.9,5.38,0.0109,0.0022,0.503,0.0892
1890,1.3238,0,0,0,0,64,5.44,0.01,0.002,0.503,0.0896
1891,1.3237,0,0,0,0,67.2,5.49,0.0091,0.0018,0.504,0.0904
1892,1.3236,0,0,0,0,70.6,5.56,0.0082,0.0016,0.504,0.0912
1893,1.3236,0,0,0,0,75,5.63,0.0073,0.0014,0.505,0.092
1894,1.3235,0,0,0,0,78.4,5.69,0.0064,0.0012,0.505,0.0928
1895,1.3234,0,0,0,0,81.6,5.76,0.0055,0.001,0.506,0.0936
1896,1.3233,0,0,0,0,84.7,5.83,0.0046,8e-04,0.506,0.0941
1897,1.3233,0,0,0,0,87.5,5.91,0.0037,6e-04,0.507,0.0946
1898,1.3232,0,0,0,0,91.9,6,0.0028,4e-04,0.507,0.0952
1899,1.3232,0,0,0,0,94.6,6.09,0.0019,2e-04,0.508,0.0957
1900,1.3231,0,0,0,0,97.2,6.19,0.001,0,0.509,0.0962
1901,1.323,0,0,0,0,100,6.33,0.001,0,0.509,0.0969
1902,1.323,0,0,0,0,103,6.45,0.001,0,0.509,0.0977
1903,1.3229,0,0,0,0,106,6.58,0.001,0,0.509,0.0984
1904,1.3229,0,0,0,0,108,6.71,0.001,0,0.509,0.0991
1905,1.3228,0,0,0,0,110,6.84,0.001,0,0.509,0.0998
1906,1.3227,0,0,0,0,112,6.97,0.001,0,0.508,0.0993
1907,1.3227,0,0,0,0,114,7.11,0.001,0,0.508,0.0989
1908,1.3226,0,0,0,0,116,7.24,0.001,0,0.507,0.0984
1909,1.3226,0,0,0,0,117,7.39,0.001,0,0.507,0.098
1910,1.3225,0,0,0,0,119,7.51,0.001,0,0.506,0.0975
1911,1.3224,0,0,0,0,120,7.64,0.001,0,0.506,0.0951
1912,1.3224,0,0,0,0,122,7.77,0.001,0,0.506,0.0927
1913,1.3223,0,0,0,0,123,7.87,0.001,0,0.505,0.0903
1914,1.3223,0,0,0,0,124,7.98,0.001,0,0.505,0.0879
1915,1.3222,0,0,0,0,125,8.07,0.001,0,0.504,0.0854
1916,1.3221,0,0,0,0,126,8.15,0.001,0,0.504,0.0836
1917,1.322,0,0,0,0,127,8.22,0.001,0,0.503,0.0818
1918,1.322,0,0,0,0,128,8.29,0.001,0,0.503,0.08
1919,1.3219,0,0,0,0,128,8.35,0.001,0,0.503,0.0782
1920,1.3218,0,0,0,0,129,8.45,0.001,0,0.502,0.0764
1921,1.3217,0,0,0,0,129,8.52,0.00125,5e-05,0.502,0.0743
1922,1.3217,0,0,0,0,130,8.58,0.0015,1e-04,0.502,0.0723
1923,1.3216,0,0,0,0,130,8.67,0.00175,0.00015,0.501,0.0702
1924,1.3216,0,0,0,0,130,8.72,0.002,2e-04,0.501,0.0681
1925,1.3215,0,0,0,0,130,8.76,0.00225,0.00025,0.5,0.0661
1926,1.3214,0,0,0,0,131,8.82,0.0025,3e-04,0.5,0.0645
1927,1.3213,0,0,0,0,131,8.86,0.00275,0.00035,0.5,0.0629
1928,1.3213,0,0,0,0,131,8.91,0.003,4e-04,0.5,0.0612
1929,1.3212,0,0,0,0,131,8.94,0.00325,0.00045,0.5,0.0596
1930,1.3211,0,0,0,0,130,8.95,0.0035,5e-04,0.5,0.058
1931,1.321,0,0,0,0,130,8.96,0.00375,0.00055,0.499,0.057
1932,1.321,0,0,0,0,130,8.98,0.004,6e-04,0.498,0.056
1933,1.3209,0,0,0,0,130,9.02,0.00425,0.00065,0.497,0.055
1934,1.3209,0,0,0,0,129,9.04,0.0045,7e-04,0.496,0.054
1935,1.3208,0,0,0,0,129,9.04,0.00475,0.00075,0.495,0.053
1936,1.3207,0,0,0,0,128,9.03,0.005,8e-04,0.494,0.0523
1937,1.3206,0,0,0,0,128,9.03,0.00525,0.00085,0.494,0.0515
1938,1.3206,0,0,0,0,127,9.05,0.0055,9e-04,0.494,0.0508
1939,1.3205,0,0,0,0,126,9.05,0.00575,0.00095,0.493,0.0501
1940,1.3204,0,0,0,0,126,9.04,0.006,0.001,0.493,0.0494
1941,1.3203,0,0,0,0,125,9.04,0.0071,0.0012,0.492,0.0488
1942,1.3203,0,0,0,0,124,9.04,0.0082,0.0014,0.492,0.0483
1943,1.3202,0,0,0,0,123,9.04,0.0093,0.0016,0.492,0.0477
1944,1.3202,0,0,0,0,122,9.02,0.0104,0.0018,0.491,0.0471
1945,1.3201,0,0,0,0,122,9.02,0.0115,0.002,0.491,0.0466
1946,1.32,0,0,0,0,121,9.01,0.0126,0.0022,0.491,0.0463
1947,1.32,0,0,0,0,120,8.97,0.0137,0.0024,0.491,0.046
1948,1.3199,0,0,0,0,119,8.97,0.0148,0.0026,0.49,0.0457
1949,1.3199,0,0,0,0,118,8.95,0.0159,0.0028,0.49,0.0454
1950,1.3198,0,0,0,0,117,8.96,0.017,0.003,0.49,0.0451
1951,1.3197,0,0,0,0,116,8.94,0.0181,0.0032,0.49,0.0451
1952,1.3197,0,0,0,0,115,8.92,0.0192,0.0034,0.49,0.0451
1953,1.3196,0,0,0,0,114,8.91,0.0203,0.0036,0.49,0.0451
1954,1.3196,0,0,0,0,113,8.9,0.0214,0.0038,0.491,0.0451
1955,1.3195,0,0,0,0,112,8.89,0.0225,0.004,0.491,0.0451
1956,1.3194,0,0,0,0,111,8.88,0.0236,0.0042,0.491,0.0453
1957,1.3193,0,0,0,0,110,8.87,0.0247,0.0044,0.49,0.0455
1958,1.3193,0,0,0,0,109,8.86,0.0258,0.0046,0.49,0.0457
1959,1.3192,0,0,0,0,108,8.85,0.0269,0.0048,0.49,0.0459
1960,1.3191,0,0,0,0,107,8.86,0.028,0.005,0.49,0.0462
1961,1.319,0,0,0,0,106,8.86,0.0315,0.00565,0.49,0.0462
1962,1.319,0,0,0,0,104,8.88,0.035,0.0063,0.49,0.0462
1963,1.3189,0,0,0,0,104,8.87,0.0385,0.00695,0.49,0.0462
1964,1.3189,0,0,0,0,102,8.87,0.042,0.0076,0.49,0.0461
1965,1.3188,0,0,0,0,101,8.86,0.0455,0.00825,0.49,0.0461
1966,1.3187,0,0,0,0,101,8.83,0.049,0.0089,0.49,0.0461
1967,1.3186,0,0,0,0,99.3,8.84,0.0525,0.00955,0.49,0.0461
1968,1.3186,0,0,0,0,98.3,8.86,0.056,0.0102,0.491,0.0461
1969,1.3185,0,0,0,0,97.1,8.86,0.0595,0.0109,0.491,0.0461
1970,1.3184,0,0,0,0,96.3,8.83,0.063,0.0115,0.491,0.0461
1971,1.3183,0,0,0,0,94.9,8.84,0.0665,0.0122,0.491,0.0461
1972,1.3183,0,0,0,0,94.1,8.84,0.07,0.0128,0.491,0.0461
1973,1.3182,0,0,0,0,93.4,8.83,0.0735,0.0135,0.491,0.0461
1974,1.3182,0,0,0,0,92.1,8.81,0.077,0.0141,0.492,0.0461
1975,1.3181,0,0,0,0,91.2,8.82,0.0805,0.0148,0.492,0.0461
1976,1.318,0,0,0,0,90.1,8.81,0.084,0.0154,0.493,0.0463
1977,1.3179,0,0,0,0,89.3,8.8,0.0875,0.0161,0.494,0.0464
1978,1.3179,0,0,0,0,88,8.79,0.091,0.0167,0.495,0.0466
1979,1.3178,0,0,0,0,87.3,8.79,0.0945,0.0174,0.496,0.0467
1980,1.3177,0,0,0,0,86.1,8.8,0.098,0.018,0.498,0.0468
1981,1.3176,0,0,0,0,85.3,8.77,0.0972,0.0179,0.498,0.0473
1982,1.3175,0,0,0,0,84.6,8.75,0.0964,0.0177,0.498,0.0478
1983,1.3175,0,0,0,0,83.4,8.76,0.0956,0.0176,0.498,0.0483
1984,1.3174,0,0,0,0,82.6,8.76,0.0948,0.0174,0.498,0.0488
1985,1.3173,0,0,0,0,81.5,8.75,0.094,0.0173,0.498,0.0492
1986,1.3172,0,0,0,0,80.8,8.76,0.0932,0.0171,0.498,0.0497
1987,1.3171,0,0,0,0,79.7,8.78,0.0924,0.017,0.498,0.0501
1988,1.3171,0,0,0,0,79,8.79,0.0916,0.0168,0.498,0.0505
1989,1.317,0,0,0,0,78,8.8,0.0908,0.0167,0.498,0.051
1990,1.3169,0,0,0,0,77.2,8.81,0.09,0.0165,0.498,0.0514
1991,1.3168,0,0,0,0,76.3,8.85,0.0892,0.0164,0.498,0.0519
1992,1.3167,0,0,0,0,75.6,8.87,0.0884,0.0162,0.498,0.0525
1993,1.3167,0,0,0,0,74.6,8.89,0.0876,0.0161,0.498,0.053
1994,1.3166,0,0,0,0,73.9,8.91,0.0868,0.0159,0.498,0.0535
1995,1.3165,0,0,0,0,73,8.94,0.086,0.0158,0.498,0.0541
1996,1.3164,0,0,0,0,72.3,8.98,0.0852,0.0156,0.498,0.0546
1997,1.3163,0,0,0,0,71.4,8.99,0.0844,0.0155,0.498,0.0552
1998,1.3163,0,0,0,0,70.8,9,0.0836,0.0153,0.498,0.0557
1999,1.3162,0,0,0,0,69.9,9.03,0.0828,0.0152,0.498,0.0563
2000,1.3161,0,0,0,0,69.2,9.08,0.082,0.015,0.498,0.0569
2001,1.316,0,0,0,0,68.7,9.11,0.0802,0.0147,0.498,0.057
2002,1.3159,0,0,0,0,67.8,9.14,0.0783,0.0143,0.498,0.0572
2003,1.3159,0,0,0,0,66.9,9.17,0.0765,0.014,0.499,0.0574
2004,1.3158,0,0,0,0,66.3,9.21,0.0746,0.0136,0.499,0.0575
