"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13"
6.91660429853997e-310,6.91660429854787e-310,6.91660429855578e-310,6.91660429856368e-310,6.91660429857159e-310,6.91660429857949e-310,6.9166042985874e-310,6.9166042985953e-310,6.91660429860321e-310,6.91660429861111e-310,6.91660429861902e-310,6.91660429862692e-310,0.064469344
6.91660429884985e-310,6.91660429885775e-310,6.91660429886566e-310,6.91660429887356e-310,6.91660429888147e-310,6.91660429888937e-310,6.91660429889728e-310,6.91660429890518e-310,6.91660429891309e-310,6.91660429892099e-310,6.9166042989289e-310,6.9166042989368e-310,0.056321561
6.91660429895261e-310,6.91660429896052e-310,6.91660429896842e-310,6.91660429897633e-310,6.91660429898423e-310,6.91660429899214e-310,6.91660429900004e-310,6.91660429900795e-310,6.91660429901585e-310,6.91660429902376e-310,6.91660429903166e-310,6.91660429903957e-310,0.049381236
6.91660429906012e-310,6.91660429906802e-310,6.91660429907593e-310,6.91660429908384e-310,6.91660429909174e-310,6.91660429909965e-310,6.91660429910755e-310,6.91660429911546e-310,6.91660429912336e-310,6.91660429913127e-310,6.91660429913917e-310,6.91660429914708e-310,0.043196026
6.91660429916289e-310,6.91660429917079e-310,6.9166042991787e-310,6.9166042991866e-310,6.91660429919451e-310,6.91660429920241e-310,6.91660429921032e-310,6.91660429921822e-310,6.91660429922613e-310,6.91660429923403e-310,6.91660429924194e-310,6.91660429925458e-310,0.037986086
6.91660429927039e-310,6.9166042992783e-310,6.9166042992862e-310,6.91660429929411e-310,6.91660429930201e-310,6.91660429930992e-310,6.91660429931782e-310,6.91660429932573e-310,6.91660429933363e-310,6.91660429934154e-310,6.91660429934944e-310,6.91660429935735e-310,0.033468826
6.91660429937316e-310,6.91660429938106e-310,6.91660429938897e-310,6.91660429939688e-310,6.91660429940478e-310,6.91660429941269e-310,6.91660429942059e-310,6.9166042994285e-310,6.9166042994364e-310,6.91660429944431e-310,6.91660429965932e-310,6.91660429966723e-310,0.028983375
6.91660429968304e-310,6.91660429969094e-310,6.91660429969885e-310,6.91660429970675e-310,6.91660429971466e-310,6.91660429972256e-310,6.91660429973047e-310,6.91660429973837e-310,6.91660429974628e-310,6.91660429975418e-310,6.91660429976209e-310,6.91660429976999e-310,0.025085752
6.9166042997858e-310,6.91660429979371e-310,6.91660429980161e-310,6.91660429980952e-310,6.91660429981742e-310,6.91660429982533e-310,6.91660429983323e-310,6.91660429984114e-310,6.91660429984904e-310,6.91660430006406e-310,6.91660430007197e-310,6.91660430007987e-310,0.020007676
6.91660430009568e-310,6.91660430010359e-310,6.91660430011149e-310,6.9166043001194e-310,6.9166043001273e-310,6.91660430013521e-310,6.91660430014311e-310,6.91660430015102e-310,6.91660430015892e-310,6.91660430016683e-310,6.91660430017473e-310,6.91660430018264e-310,0.013837921
6.91660430019845e-310,6.91660430020635e-310,6.91660430021426e-310,6.91660430022216e-310,6.91660430023007e-310,6.91660430023797e-310,6.91660430024588e-310,6.91660430025378e-310,6.9166043004688e-310,6.9166043004767e-310,6.91660430048461e-310,6.91660430049252e-310,0.008464001
6.91660430050833e-310,6.91660430051623e-310,6.91660430052414e-310,6.91660430053204e-310,6.91660430053995e-310,6.91660430054785e-310,6.91660430055576e-310,6.91660430056366e-310,6.91660430057157e-310,6.91660430057947e-310,6.91660430058738e-310,6.91660430059528e-310,0.004443102
6.91660430061109e-310,6.916604300619e-310,6.9166043006269e-310,6.91660430063481e-310,6.91660430064271e-310,6.91660430065062e-310,6.91660430065852e-310,6.91660430087354e-310,6.91660430088144e-310,6.91660430088935e-310,6.91660430089725e-310,6.91660430090516e-310,0.000848571
