"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13"
6.91660429909965e-310,6.91660429910755e-310,6.91660429911546e-310,6.91660429912336e-310,6.91660429913127e-310,6.91660429913917e-310,6.91660429914708e-310,6.91660429915498e-310,6.91660429916289e-310,6.91660429917079e-310,6.9166042991787e-310,6.9166042991866e-310,0.071500068
6.91660429920241e-310,6.91660429921032e-310,6.91660429921822e-310,6.91660429922613e-310,6.91660429923403e-310,6.91660429924194e-310,6.91660429925458e-310,6.91660429926249e-310,6.91660429927039e-310,6.9166042992783e-310,6.9166042992862e-310,6.91660429929411e-310,0.062690603
6.91660429930992e-310,6.91660429931782e-310,6.91660429932573e-310,6.91660429933363e-310,6.91660429934154e-310,6.91660429934944e-310,6.91660429935735e-310,6.91660429936525e-310,6.91660429937316e-310,6.91660429938106e-310,6.91660429938897e-310,6.91660429939688e-310,0.054985448
6.91660429941269e-310,6.91660429942059e-310,6.9166042994285e-310,6.9166042994364e-310,6.91660429944431e-310,6.91660429965932e-310,6.91660429966723e-310,6.91660429967513e-310,6.91660429968304e-310,6.91660429969094e-310,6.91660429969885e-310,6.91660429970675e-310,0.048194534
6.91660429972256e-310,6.91660429973047e-310,6.91660429973837e-310,6.91660429974628e-310,6.91660429975418e-310,6.91660429976209e-310,6.91660429976999e-310,6.9166042997779e-310,6.9166042997858e-310,6.91660429979371e-310,6.91660429980161e-310,6.91660429980952e-310,0.042864117
6.91660429982533e-310,6.91660429983323e-310,6.91660429984114e-310,6.91660429984904e-310,6.91660430006406e-310,6.91660430007197e-310,6.91660430007987e-310,6.91660430008778e-310,6.91660430009568e-310,6.91660430010359e-310,6.91660430011149e-310,6.9166043001194e-310,0.038598228
6.91660430013521e-310,6.91660430014311e-310,6.91660430015102e-310,6.91660430015892e-310,6.91660430016683e-310,6.91660430017473e-310,6.91660430018264e-310,6.91660430019054e-310,6.91660430019845e-310,6.91660430020635e-310,6.91660430021426e-310,6.91660430022216e-310,0.034947252
6.91660430023797e-310,6.91660430024588e-310,6.91660430025378e-310,6.9166043004688e-310,6.9166043004767e-310,6.91660430048461e-310,6.91660430049252e-310,6.91660430050042e-310,6.91660430050833e-310,6.91660430051623e-310,6.91660430052414e-310,6.91660430053204e-310,0.031998848
6.91660430054785e-310,6.91660430055576e-310,6.91660430056366e-310,6.91660430057157e-310,6.91660430057947e-310,6.91660430058738e-310,6.91660430059528e-310,6.91660430060319e-310,6.91660430061109e-310,6.916604300619e-310,6.9166043006269e-310,6.91660430063481e-310,0.029587869
6.91660430065062e-310,6.91660430065852e-310,6.91660430087354e-310,6.91660430088144e-310,6.91660430088935e-310,6.91660430089725e-310,6.91660430090516e-310,6.91660430091306e-310,6.91660430092097e-310,6.91660430092887e-310,6.91660430093678e-310,6.91660430094468e-310,0.027418116
6.91660430096049e-310,6.9166043009684e-310,6.9166043009763e-310,6.91660430098421e-310,6.91660430099211e-310,6.91660430100002e-310,6.91660430100792e-310,6.91660430101583e-310,6.91660430102373e-310,6.91660430103164e-310,6.91660430103954e-310,6.91660430104745e-310,0.025576973
6.91660430106326e-310,6.91660430107591e-310,6.91660430108381e-310,6.91660430109172e-310,6.91660430109962e-310,6.91660430110753e-310,6.91660430111543e-310,6.91660430112334e-310,6.91660430113124e-310,6.91660430113915e-310,6.91660430114705e-310,6.91660430115496e-310,0.023959421
6.91660430117077e-310,6.91660430117867e-310,6.91660430118658e-310,6.91660430119448e-310,6.91660430120239e-310,6.91660430121029e-310,6.9166043012182e-310,6.9166043012261e-310,6.91660430123401e-310,6.91660430124191e-310,6.91660430124982e-310,6.91660430125772e-310,0.021671692
6.91660427557738e-310,6.91660427558528e-310,6.91660427559319e-310,6.91660427560109e-310,6.916604275609e-310,6.9166042756169e-310,6.91660427562481e-310,6.91660427563271e-310,6.91660427564062e-310,6.91660427564852e-310,6.91660427565643e-310,6.91660427566433e-310,0.019147972
6.91660427568014e-310,6.91660427568805e-310,6.91660427569595e-310,6.91660427570386e-310,6.91660427571176e-310,6.91660427571967e-310,6.91660427572757e-310,6.91660427573548e-310,6.91660427574338e-310,6.91660427575129e-310,6.91660427575919e-310,6.9166042757671e-310,0.016331132
6.91660427578765e-310,6.91660427579556e-310,6.91660427580346e-310,6.91660427581137e-310,6.91660427581927e-310,6.91660427582718e-310,6.91660427583508e-310,6.91660427584299e-310,6.91660427585089e-310,6.9166042758588e-310,6.9166042758667e-310,6.91660427587461e-310,0.010988591
6.91660427589042e-310,6.91660427589832e-310,6.91660427590623e-310,6.91660427591413e-310,6.91660427592204e-310,6.91660427592994e-310,6.91660427593785e-310,6.91660427594575e-310,6.91660427595366e-310,6.91660427596156e-310,6.91660427596947e-310,6.91660427618449e-310,0.007378602
6.9166042762003e-310,6.9166042762082e-310,6.91660427621611e-310,6.91660427622401e-310,6.91660427623192e-310,6.91660427623982e-310,6.91660427624773e-310,6.91660427625563e-310,6.91660427626354e-310,6.91660427627144e-310,6.91660427627935e-310,6.91660427628725e-310,0.006510601
6.91660427630306e-310,6.91660427631097e-310,6.91660427631887e-310,6.91660427632678e-310,6.91660427633468e-310,6.91660427634259e-310,6.91660427635049e-310,6.9166042763584e-310,6.9166042763663e-310,6.91660427637421e-310,6.91660427638685e-310,6.91660427639476e-310,0.004709556
6.91660427641057e-310,6.91660427641847e-310,6.91660427642638e-310,6.91660427643428e-310,6.91660427644219e-310,6.91660427645009e-310,6.916604276458e-310,6.91660427646591e-310,6.91660427647381e-310,6.91660427648172e-310,6.91660427648962e-310,6.91660427649753e-310,0.002065107
