"band1","band2","band3","band4","band5","band6","band7","band8","band9","band10","band11","band12","band13","band14","band15","band16","band17","band18","band19","band20","band21"
0.174809336662292,0.477264791727066,0.16952084004879,0.00434644985944033,0.0125525267794728,0.00430066417902708,0.946045160293579,0.927201092243195,0.44850879907608,0.443482607603073,0.962860941886902,0.807158529758453,0.430277287960053,0.449149996042252,0.453541040420532,0.479939967393875,0.480819046497345,0.479247063398361,0.47086426615715,0.477233499288559,0.174016013741493
0.145087763667107,0.418954789638519,0.140042364597321,0.00343252834863961,0.00991879310458899,0.00339578092098236,0.928406178951263,0.927417635917664,0.393090486526489,0.388651967048645,0.945826053619385,0.806950271129608,0.425577849149704,0.391312658786774,0.398788064718246,0.425022065639496,0.426088988780975,0.424304664134979,0.414877742528915,0.419717818498611,0.144489288330078
0.11911141872406,0.362653195858002,0.114401273429394,0.00269791949540377,0.00778969051316381,0.00266858888790011,0.905005693435669,0.926962435245514,0.339715331792831,0.33584526181221,0.922082304954529,0.806150913238525,0.419152468442917,0.33599916100502,0.346020221710205,0.371732801198959,0.372956961393356,0.37099426984787,0.360814183950424,0.364140331745148,0.11867555975914
0.0967241749167442,0.309471428394318,0.0924158319830895,0.00211056531406939,0.00608046445995569,0.00208727968856692,0.874352931976318,0.925019025802612,0.289422750473022,0.28608763217926,0.889826655387878,0.803978562355042,0.415980905294418,0.284274071455002,0.296199589967728,0.321017473936081,0.322361141443253,0.320264667272568,0.309652298688889,0.311568796634674,0.0964199006557465
0.0776940435171127,0.260297864675522,0.0738284885883331,0.0016433879500255,0.00471777096390724,0.00162500969599932,0.835262417793274,0.921054661273956,0.243028923869133,0.240192547440529,0.847680568695068,0.799989402294159,0.416709721088409,0.236949920654297,0.250095337629318,0.273662745952606,0.275079041719437,0.272905170917511,0.262183040380478,0.262862980365753,0.0774929001927376
0.0617346577346325,0.21576614677906,0.058328915387392,0.00127371470443904,0.00363871362060308,0.00125929049681872,0.78712671995163,0.914842367172241,0.201112061738968,0.198729500174522,0.795116722583771,0.794054090976715,0.416788995265961,0.194559618830681,0.208259418606758,0.23025943338871,0.231703639030457,0.229511708021164,0.218983486294746,0.218639492988586,0.0616119392216206
0.0485263504087925,0.176244780421257,0.045578058809042,0.000982682919129729,0.00278994627296925,0.000971428060438484,0.730144381523132,0.90622490644455,0.163997873663902,0.162022352218628,0.732677280902863,0.786150515079498,0.41255259513855,0.157361298799515,0.171017125248909,0.19119830429554,0.192627042531967,0.190473660826683,0.18040531873703,0.179272681474686,0.0484615527093411
0.0377366729080677,0.141859322786331,0.0352266505360603,0.000754715176299214,0.0021266988478601,0.000745980534702539,0.665396988391876,0.894704699516296,0.131777256727219,0.130159884691238,0.66198056936264,0.775957763195038,0.406099021434784,0.125367760658264,0.13847915828228,0.156667247414589,0.158040955662727,0.155980154871941,0.14658510684967,0.144896954298019,0.0377122350037098
0.0290345679968596,0.112511530518532,0.0269319508224726,0.000577032449655235,0.0016117817722261,0.000570293632335961,0.594773232936859,0.879124879837036,0.104339003562927,0.103031672537327,0.585516631603241,0.762525856494904,0.402487844228745,0.0983848869800568,0.110567606985569,0.126671358942986,0.127958983182907,0.126032754778862,0.117467790842056,0.115440167486668,0.029037082567811
0.02210390008986,0.0879326686263084,0.0203698053956032,0.000439219496911392,0.00121457152999938,0.000434048764873296,0.520768702030182,0.857609689235687,0.081408217549324,0.0803656503558159,0.506363928318024,0.744189500808716,0.402985513210297,0.0760576128959656,0.0870505645871162,0.101059086620808,0.102236554026604,0.100477516651154,0.0928400978446007,0.0906596258282661,0.0221229288727045
0.0166518036276102,0.0677228644490242,0.0152430851012468,0.000332848314428702,0.000910077767912298,0.000328902300680056,0.446170747280121,0.827826380729675,0.0625942647457123,0.0617731772363186,0.427800387144089,0.718808591365814,0.40338596701622,0.0579239018261433,0.0675813779234886,0.0795551463961601,0.0806079506874085,0.079036757349968,0.0723684132099152,0.0701851770281792,0.0166796091943979
0.0124145951122046,0.0514027662575245,0.0112868761643767,0.000251137040322647,0.00067810935433954,0.000248143740464002,0.373743057250977,0.7875816822052,0.0474331825971603,0.0467947870492935,0.352843850851059,0.684318006038666,0.399631142616272,0.0434625409543514,0.0517387017607689,0.0617972351610661,0.0627183318138123,0.0613443143665791,0.0556392446160317,0.0535644814372063,0.012445860542357
0.00916062388569117,0.0384544245898724,0.00827061757445335,0.00018866584287025,0.000502472801599652,0.000186406730790623,0.305918723344803,0.735513210296631,0.0354289002716541,0.0349390432238579,0.283974379301071,0.639381527900696,0.393216639757156,0.0321331694722176,0.0390627980232239,0.0473690330982208,0.0481586009263992,0.0469812862575054,0.0421943292021751,0.0403037779033184,0.0091917933896184
0.00669091148301959,0.028357295319438,0.00599816534668207,0.000141127151437104,0.000370289955753833,0.000139431984280236,0.244583189487457,0.671669542789459,0.0260865427553654,0.0257154870778322,0.222949370741844,0.583949267864227,0.389186918735504,0.0234110299497843,0.0290875323116779,0.0358319953083992,0.036495428532362,0.0355063080787659,0.0315651148557663,0.0299014635384083,0.00671984767541289
0.00483790459111333,0.0206155404448509,0.00430597132071853,0.000105118262581527,0.000271403667284176,0.000103853206383064,0.190952137112618,0.597773253917694,0.018937474116683,0.0186600647866726,0.170734748244286,0.5194993019104,0.389401733875275,0.0168100111186504,0.0213641412556171,0.0267501994967461,0.0272972863167524,0.0264820139855146,0.0232959855347872,0.0218760557472706,0.00486345775425434
0.00346330762840807,0.0147775495424867,0.0030601997859776,7.79671026975848e-05,0.000197859379113652,7.70280821598135e-05,0.14556211233139,0.517054736614227,0.0135564245283604,0.0133516257628798,0.127533257007599,0.448904901742935,0.390068084001541,0.0118973450735211,0.0154789621010423,0.0197106990963221,0.0201536249369383,0.0194939188659191,0.0169635992497206,0.0157844182103872,0.00348502001725137
0.0024549039080739,0.0104460641741753,0.00215333257801831,5.75871999899391e-05,0.000143479075632058,5.68937975913286e-05,0.10833952575922,0.433730959892273,0.0095710875466466,0.00942181516438723,0.0929287448525429,0.375947684049606,0.386808156967163,0.00830083154141903,0.0110643422231078,0.0143362190574408,0.0146884983405471,0.0141642214730382,0.0121891517192125,0.0112339546903968,0.00247279251925647
0.00172319891862571,0.00728313019499183,0.00150042702443898,4.23579804191832e-05,0.000103499194665346,4.18488270952366e-05,0.0787357613444328,0.352288842201233,0.00666580721735954,0.00655840802937746,0.0660645365715027,0.304651618003845,0.380491942167282,0.00571003835648298,0.0078034563921392,0.0102936793118715,0.0105691086500883,0.0101596349850297,0.00864370353519917,0.00788758788257837,0.00173757027368993
0.00119796732906252,0.0050092744641006,0.00103541696444154,3.10278810502496e-05,7.42712145438418e-05,3.065609416808e-05,0.0558810271322727,0.27674925327301,0.00458043441176415,0.00450411625206471,0.0458322651684284,0.238617449998856,0.376050174236298,0.00387310795485973,0.00543100154027343,0.00729721039533615,0.00750901037827134,0.00719463871791959,0.00604999391362071,0.00546427862718701,0.00120925914961845
0.00082492275396362,0.00339937722310424,0.000707735656760633,2.26355023187352e-05,5.30224715475924e-05,2.23653678403934e-05,0.0387391895055771,0.210120007395744,0.00310606998391449,0.00305252685211599,0.0310361459851265,0.180515885353088,0.375866651535034,0.002590840915218,0.00373042770661414,0.00510793272405863,0.00526819517835975,0.00503075867891312,0.00418022973462939,0.00373565265908837,0.000833612924907357
0.000562713772524148,0.00227652257308364,0.00047922256635502,1.64459543157136e-05,3.76593889086507e-05,1.62508767971303e-05,0.0262386817485094,0.154122024774551,0.00207903864793479,0.00204194174148142,0.0205196104943752,0.131850123405457,0.376516342163086,0.00170939357485622,0.00252917804755271,0.0035309218801558,0.00365028902888298,0.00347384926863015,0.00285165221430361,0.0025206811260432,0.000569284136872739
0.000380290526663885,0.00150478316936642,0.000321492727380246,1.19006526801968e-05,2.66122897301102e-05,1.17604786282755e-05,0.0173686593770981,0.109196566045284,0.00137390289455652,0.00134851632174104,0.013249165378511,0.0929713100194931,0.373107880353928,0.00111254490911961,0.00169278134126216,0.00241067749448121,0.00249823415651917,0.0023691775277257,0.00192092324141413,0.00167904037516564,0.000385176186682656
0.000254649727139622,0.000981942983344197,0.00021371035836637,8.57702798384707e-06,1.87112673302181e-05,8.4768516899203e-06,0.0112400725483894,0.0747344642877579,0.000896580051630735,0.000879423518199474,0.00835719425231218,0.0632936358451843,0.365229576826096,0.000714370922651142,0.00111860444303602,0.00162575335707515,0.00168902543373406,0.00159606896340847,0.00127791590057313,0.00110425415914506,0.000258227053564042
0.000168972692335956,0.000632688635960221,0.000140783551614732,6.15690851191175e-06,1.30903536046389e-05,6.08573100180365e-06,0.00711392238736153,0.0494191162288189,0.000577911385335028,0.000566457340028137,0.00515125878155232,0.0416129603981972,0.356285989284515,0.000452596170362085,0.000729904160834849,0.00108315830584615,0.00112821639049798,0.00106226303614676,0.000839727348648012,0.000717162853106856,0.000171554260305129
0.000111117013148032,0.000402590871090069,9.19174563023262e-05,4.40209714724915e-06,9.1126030383748e-06,4.35178799307323e-06,0.00440508453175426,0.0315847955644131,0.000368020322639495,0.000360464182449505,0.00310363457538188,0.0264319982379675,0.346735656261444,0.000282962631899864,0.000470351689727977,0.000713023997377604,0.000744661374483258,0.000698551011737436,0.000545107002835721,0.000460018985904753,0.000112953857751563
7.24220371921547e-05,0.000253037607762963,5.94856719544623e-05,3.13496730086627e-06,6.31231068837224e-06,3.09960591948766e-06,0.00266982335597277,0.0195196103304625,0.00023158839030657,0.000226663716603071,0.00182831380516291,0.0162288099527359,0.330061614513397,0.000174591754330322,0.000299365899991244,0.000463821459561586,0.000485727068735287,0.000453949993243441,0.000349620328051969,0.000291485106572509,7.37123482394964e-05
4.67875070171431e-05,0.000157119386130944,3.816258686129e-05,2.22376615965914e-06,4.35114270658232e-06,2.19905223275418e-06,0.00158443069085479,0.011671120300889,0.000144043238833547,0.000140871547046117,0.00105334643740207,0.00963746942579746,0.297345221042633,0.000106326304376125,0.000188217032700777,0.000298185477731749,0.000313146825646982,0.000291554577415809,0.000221585854887962,0.000182476811460219,4.7682537115179e-05
2.99633011309197e-05,9.6398034656886e-05,2.42725582211278e-05,1.57120973653946e-06,2.98467307402461e-06,1.55403586177272e-06,0.000921115977689624,0.00675581255927682,8.85710833244957e-05,8.65518013597466e-05,0.000593664532061666,0.00553931947797537,0.246053814888001,6.39183563180268e-05,0.000116907503979746,0.000189480895642191,0.000199563874048181,0.000185093056643382,0.000138795599923469,0.000112879541120492,3.05768044199795e-05
1.90232858585659e-05,5.84475383220706e-05,1.53068867803086e-05,1.10578957901453e-06,2.03740137294517e-06,1.09392487956939e-06,0.000524795264936984,0.00378849706612527,5.38520980626345e-05,5.2581603085855e-05,0.000327385670971125,0.00308383605442941,0.183493196964264,3.79332232114393e-05,7.17470611562021e-05,0.000119025942694861,0.000125732578453608,0.000116164199425839,8.59315841807984e-05,6.90081069478765e-05,1.94389267562656e-05
1.19741062007961e-05,3.50256050296593e-05,9.57163683779072e-06,7.75190301283146e-07,1.38405107463768e-06,7.67037363402778e-07,0.000293142889859155,0.00205970834940672,3.23823296639603e-05,3.15920515276957e-05,0.000176693822140805,0.001664221403189,0.122395664453506,2.22260187001666e-05,4.35100191680249e-05,7.39206152502447e-05,7.83242066972889e-05,7.20809330232441e-05,5.25930954609066e-05,4.16985312767793e-05,1.22525771075743e-05
7.47291778679937e-06,2.07483626581961e-05,5.93531740378239e-06,5.4130765647642e-07,9.35685136482789e-07,5.35738081453019e-07,0.000160605617566034,0.00108650850597769,1.92612642422318e-05,1.87752593774349e-05,9.33495757635683e-05,0.000871310359798372,0.0728651732206345,1.28583751575206e-05,2.60761516983621e-05,4.53926004411187e-05,4.82477771583945e-05,4.42264572484419e-05,3.18235252052546e-05,2.4907392798923e-05,7.65743243391626e-06
4.62434309156379e-06,1.21509247037466e-05,3.64991888091026e-06,3.76514009303719e-07,6.29525914064288e-07,3.72733921949475e-07,8.63373788888566e-05,0.000556542479898781,1.13345640784246e-05,1.10390028567053e-05,4.82848954561632e-05,0.000442932738224044,0.0388096235692501,7.34555214876309e-06,1.54456629388733e-05,2.75643305940321e-05,2.9392596843536e-05,2.6835041353479e-05,1.9039522157982e-05,1.47085402204539e-05,4.74530497740489e-06
2.8375136480463e-06,7.03569367033197e-06,2.22601761379337e-06,2.60869541079956e-07,4.2150998069701e-07,2.58318237911226e-07,4.55561712442432e-05,0.000277046667179093,6.59978286421392e-06,6.42206032352988e-06,2.44562816078542e-05,0.000218808781937696,0.0185854323208332,4.14389751313138e-06,9.04313856153749e-06,1.65537858265452e-05,1.77101865119766e-05,1.61037114594365e-05,1.12639681901783e-05,8.58792373037431e-06,2.91600554191973e-06
1.72652835317422e-06,4.02823980039102e-06,1.34646427341067e-06,1.80040103714418e-07,2.80876776059813e-07,1.78329074174144e-07,2.36020168813411e-05,0.000134135203552432,3.80289770873787e-06,3.69721556126024e-06,1.21314915304538e-05,0.000105123916000593,0.00805578753352165,2.30868658945838e-06,5.23379185324302e-06,9.83272639132338e-06,1.05553162939032e-05,9.55852192419116e-06,6.59004399494734e-06,4.95814401801908e-06,1.77693755176733e-06
1.04175944670715e-06,2.28067892749095e-06,8.07791138868197e-07,1.23771499715986e-07,1.86268465540707e-07,1.22631277577057e-07,1.20096037790063e-05,6.32117080385797e-05,2.16873991121247e-06,2.10658026844612e-06,5.89439150644466e-06,4.91559549118392e-05,0.00317977648228407,1.27033013086475e-06,2.99453995467047e-06,5.77714536120766e-06,6.22330298938323e-06,5.61219212613651e-06,3.81310974262306e-06,2.83068834505684e-06,1.07380753888719e-06
6.23345840722323e-07,1.27696296203794e-06,4.80675680591958e-07,8.47569552320238e-08,1.22935915669586e-07,8.4002209632672e-08,6.00333305555978e-06,2.90152402158128e-05,1.22417759484961e-06,1.18802040560695e-06,2.80552376352716e-06,2.2386771888705e-05,0.00114807405043393,6.903759413035e-07,1.69390091286914e-06,3.35776530846488e-06,3.62999958269938e-06,3.25973087456077e-06,2.18216086977918e-06,1.59820046974346e-06,6.43522525933804e-07
3.69882172890357e-07,7.07097058239015e-07,2.83705560377712e-07,5.78142191898223e-08,8.07483431231049e-08,5.73179690377401e-08,2.94870142170112e-06,1.29809432110051e-05,6.84002088746638e-07,6.63197567973839e-07,1.30822581922985e-06,9.93604226096068e-06,0.000380090466933325,3.70586377584914e-07,9.47367652770481e-07,1.93070263776463e-06,2.09486938729242e-06,1.87312116395333e-06,1.23518464079098e-06,8.92393870799424e-07,3.82461905701348e-07
2.17658097767526e-07,3.87237378163263e-07,1.66095588838289e-07,3.92820886929712e-08,5.27839603137181e-08,3.89581700233066e-08,1.42335875352728e-06,5.6634376051079e-06,3.78324813254949e-07,3.66484243841114e-07,5.97697066950786e-07,4.30004683948937e-06,0.00011546728637768,1.96492223381028e-07,5.23893106674223e-07,1.0983353604388e-06,1.19619028282614e-06,1.06489369500196e-06,6.91559307597345e-07,4.9281123892797e-07,2.25426092015368e-07
1.2701738683063e-07,2.09739596357394e-07,9.64542508086197e-08,2.65861803683265e-08,3.43385728740486e-08,2.63762043317684e-08,6.75295495966566e-07,2.41071916207147e-06,2.07148957542813e-07,2.00482602963348e-07,2.67568509570992e-07,1.81533084742114e-06,3.21759362122975e-05,1.0291230267967e-07,2.86471106392128e-07,6.1820247765354e-07,6.75860178489529e-07,5.9899372217842e-07,3.829937043065e-07,2.69161830601661e-07,1.31769567701667e-07
7.35071452595548e-08,1.12354875625442e-07,5.55595320861357e-08,1.792314741067e-08,2.22316849374238e-08,1.77881656071577e-08,3.14922885991109e-07,1.00152590221114e-06,1.1228311080913e-07,1.08570517909357e-07,1.17374270303117e-07,7.47827925806632e-07,8.21791672933614e-06,5.32433652722375e-08,1.54899566950917e-07,3.44289475151527e-07,3.77875295498598e-07,3.33371161786999e-07,2.09808888484986e-07,1.45398686868248e-07,7.63869110187443e-08
4.21856256593856e-08,5.95263642821919e-08,3.17438022534589e-08,1.20355894139834e-08,1.43241223327095e-08,1.19494387718078e-08,1.44365060350538e-07,4.06194857305309e-07,6.02503362756579e-08,5.82048720332296e-08,5.04560695446799e-08,3.00682387432971e-07,1.92227003026346e-06,2.72114366595133e-08,8.28253732265694e-08,1.8972748705437e-07,2.09068815593128e-07,1.83583793500475e-07,1.13691463354826e-07,7.76815269887266e-08,4.3914806013845e-08
2.40086492908631e-08,3.1190850791063e-08,1.79892616358757e-08,8.0503035349011e-09,9.18471432242995e-09,7.99582977606406e-09,6.50542162361489e-08,1.60852948738466e-07,3.20044613033588e-08,3.0889566460246e-08,2.12555839596007e-08,1.18012231098419e-07,4.11551894785589e-07,1.37382487608306e-08,4.37959322141523e-08,1.03457360012271e-07,1.14469720813304e-07,1.00034007743943e-07,6.09400530038329e-08,4.10470946121677e-08,2.5037291351282e-08
1.35496351916231e-08,1.6163490101917e-08,1.01114441264372e-08,5.36347810609072e-09,5.86083626075151e-09,5.32934629760007e-09,2.881522931375e-08,6.2196654937452e-08,1.68288352142554e-08,1.62276965198771e-08,8.77525163645032e-09,4.52139801154772e-08,8.0612316821771e-08,6.85188661364577e-09,2.29015313379932e-08,5.58246462389889e-08,6.20243980620217e-08,5.39352100759061e-08,3.2310509823219e-08,2.14508464324581e-08,1.4155943084404e-08
7.58295470859594e-09,8.28366530924996e-09,5.63702551303891e-09,3.55930307449626e-09,3.72175423812848e-09,3.53813112141665e-09,1.25450716481623e-08,2.34821495581627e-08,8.75932748556352e-09,8.43870839872807e-09,3.55040574717691e-09,1.69091372015373e-08,1.44409275648627e-08,3.37591066212894e-09,1.1843092728725e-08,2.98079605443036e-08,3.32589777940484e-08,2.87744512661448e-08,1.694505513683e-08,1.10864188940241e-08,7.93698973211576e-09
4.2081129691951e-09,4.1983025944603e-09,3.11683145959307e-09,2.35269359549761e-09,2.3519175496034e-09,2.3397086490462e-09,5.36811439744156e-09,8.65554206086472e-09,4.51272530455071e-09,4.34356772771594e-09,1.4077583543326e-09,6.17196116436958e-09,2.36515740326126e-09,1.64313529449345e-09,6.0567431070524e-09,1.57501105491065e-08,1.76495333903404e-08,1.51897179279104e-08,8.79001937903468e-09,5.66644908772673e-09,4.41294023545424e-09
2.31560970398448e-09,2.10413730883374e-09,1.70919389752555e-09,1.54896973025842e-09,1.47903622682577e-09,1.54110280092823e-09,2.25753860050304e-09,3.11435521815895e-09,2.30109375998211e-09,2.21281193368839e-09,5.47025647001931e-10,2.19837859027905e-09,3.54030305071973e-10,7.90054077715041e-10,3.06325542709374e-09,8.23528356619363e-09,9.26909926590724e-09,7.93407117782863e-09,4.50994397382942e-09,2.86407830785151e-09,2.43302222813213e-09
1.26345689466234e-09,1.04281017154761e-09,9.29549104355942e-10,1.01576547173465e-09,9.25576448818077e-10,1.01106800709516e-09,9.32981691903478e-10,1.0936337391243e-09,1.16125098426068e-09,1.11568709826315e-09,2.0830683011841e-10,7.63952789917255e-10,4.84130374678315e-11,3.75267344976393e-10,1.53214574361016e-09,4.2610652783992e-09,4.81743001046198e-09,4.10051104182685e-09,2.28860552731192e-09,1.43152933951285e-09,1.33013622338751e-09
